KNO_ID,ADRESSE_STRASSE,ADRESSE_ORTSTEIL,ADRESSE_POSTLEITZAHL,BEZIRK,DIENSTSTELLE,DUEKER,GEFAEHRDETER_KANAL,GEFAELLE,KANALSYSTEM,LAENGE,LAGE,MATERIALART,PROFILBREITE,PROFILHOEHE,PUMPWERK,SCHILDER_BENOETIGT,SONDERKANAL,WASSERSCHUTZZONE_ZONE,ATMOSPHAERE_SAUERSTOFFMANGEL,ATMOSPHAERE_SCHWEFELWASSERSTOFF,ATMOSPHAERE_METHAN,ATMOSPHAERE_ANDEREGEFAEHRDUNG,ATMOSPHAERE_BEMERKUNG,STILLGELEGT,ATMOSPHAERE_ASBESTZEMENT,ANZAHL_ABZWEIGE,BAUJAHR,BEARBEITER_NAME,BEARBEITER_ZEITPUNKT,BEMERKUNGEL,BUCHUNGSNUMMER_TYP,BUCHUNGSNUMMER_TEXT,ABLAGERUNGEN_FEINESMATERIAL,ABLAGERUNGEN_GROBESMATERIAL,ABLAGERUNGEN_HARTESMATERIAL,ABLAGERUNGEN_ANDERESMATERIAL,ABLAGERUNGEN_KATZENSTREU,ABLAGERUNGEN_LUMPEN,ABLAGERUNGENSTAND_VERSTOPFUNG,ABLAGERUNGENSTAND_PROZENT,ABLAGERUNGENSTAND_HOEHE,ABLAGERUNGENSTAND_SAND,ANHAFTENDESTOFFE_INKRUSTATION,ANHAFTENDESTOFFE_FETT,ANHAFTENDESTOFFE_FAEULNIS,ANHAFTENDESTOFFE_ANDERERSTOFF,ANHAFTENDESTOFFE_WASSERSTEIN,ANHAFTENDESTOFFE_OEL,EMPFOHLENE_REINIGUNGSKLASSE,GERUCHSBELAESTIGUNG,ORIGINAL_REINIGUNGSKLASSE,RATTENBEFALL_FESTGESTELLT,REINIGUNG_GEREINIGT,REINIGUNG_GERAEUMT,REINIGUNG_GERAEUMTE_MENGE,WASSERSTAND_WASSERAUSTRITT,WASSERSTAND_WENIGFLUSS,WASSERSTAND_PROZENT,WASSERSTAND_HOEHE,UNTERLAUFVERSTOPFUNG,REINIGUNG_RAEUMZEITPUNKT,ABLAGERUNGEN_LAUB,UNZULAESSIGE_EINLEITUNG
68.92.126.98/5,9 Grim Drive,Florida,32304,FL,Tallahassee,0,false,11.91,,3842,Industrie,Ziegel,500,300,HPW WEG Wedding Otawistr.,false,false,true,true,false,false,false,Keine Bemerkung,false,false,3,204,,30.5.2016,,,,false,true,true,true,false,true,false,97,16.5,13.4,false,true,true,false,false,true,3,true,2,true,false,false,7,true,true,48,7,false,13.2.2003,false,true
155.53.44.190/26,53 Glendale Plaza,Connecticut,06127,CT,West Hartford,0,true,16.38,,1260,Strasse,Beton,300,400,HPW KAR Karow Pankgrafenstr.,true,true,true,false,false,false,true,Etwas nötig,true,false,3,1992,,8.1.2017,,,,true,true,true,true,true,false,true,90,17.7,14.51,false,false,false,true,false,true,0,false,3,true,true,false,18,false,true,59,94,false,30.8.1996,true,false
113.156.122.224/23,8466 Hagan Point,Ohio,44130,OH,Cleveland,0,false,3.12,,3557,Fahrbahn,Ziegel,500,100,HPW WEG Wedding Otawistr.,true,true,false,true,true,false,true,Schlecht,false,false,0,1990,,11.1.2016,,,,false,true,true,true,false,true,true,100,21.4,15.58,true,false,false,true,true,true,4,true,5,false,true,true,46,true,true,16,81,false,19.3.2005,true,true
103.73.210.191/14,2958 Merrick Circle,District of Columbia,20392,DC,Washington,0,false,4.79,,343,Industrie,Stein,300,500,HPW SCHOE Schöneberg Königstr.,false,false,false,true,true,false,false,Keine Bemerkung,false,true,1,1992,,2.3.2016,,,,false,true,true,false,false,true,false,44,9.1,24.07,false,false,false,false,false,true,2,false,1,true,false,false,50,false,false,45,74,true,13.5.2005,true,true
190.160.209.83/15,1 Thackeray Hill,Virginia,22111,VA,Manassas,1,false,8.09,,1231,Fahrbahn,Beton,400,400,HPW KAR Karow Pankgrafenstr.,false,false,true,true,true,true,true,Keine Bemerkung,false,false,1,1992,,20.8.2016,,,,true,true,false,true,false,true,false,18,22.5,12.8,true,false,false,true,true,true,0,false,4,false,true,false,50,false,true,59,56,false,22.12.1996,true,true
178.67.131.233/1,433 Bultman Pass,New York,11205,NY,Brooklyn,0,false,2.28,,2050,Strasse,Ziegel,400,500,HPW SCHOE Schöneberg Königstr.,false,false,true,false,false,true,true,Etwas nötig,true,false,0,1992,,31.10.2016,,,,true,true,false,false,false,false,false,43,7.8,5.66,false,false,false,true,false,false,3,false,4,false,true,true,9,false,false,4,6,true,9.1.1998,true,false
226.170.209.122/4,1 Bonner Park,New York,12205,NY,Albany,1,false,1.95,,1150,Gehweg,Beton,300,400,HPW KAR Karow Pankgrafenstr.,true,false,false,true,false,true,true,Schlecht,false,true,3,204,,18.6.2017,,,,false,true,true,false,false,false,false,23,11.5,21.14,false,false,true,false,false,false,2,true,4,false,false,true,26,true,true,45,16,false,9.11.1997,true,false
47.20.6.56/2,7 Mallory Circle,District of Columbia,20551,DC,Washington,1,false,17.86,,225,Fahrbahn,Mauerwerk,200,500,HPW WEG Wedding Otawistr.,false,true,true,true,false,false,true,Etwas nötig,false,false,2,1999,,11.5.2016,,,,true,true,false,true,false,true,false,86,28.7,29.97,true,true,true,false,true,false,4,true,0,true,true,true,18,false,false,10,39,true,21.4.2006,true,true
115.184.249.76/19,9 Ramsey Street,Georgia,31422,GA,Savannah,1,false,7.32,,431,Fahrbahn,Beton,300,400,HPW SCHOE Schöneberg Königstr.,false,false,true,false,true,true,false,Keine Bemerkung,false,true,4,1995,,26.3.2017,,,,false,false,true,true,true,true,false,81,12.8,8.39,false,true,false,true,true,true,1,true,2,false,true,true,31,true,true,15,99,false,20.6.1991,false,true
236.44.48.117/22,78 Mitchell Park,Michigan,48335,MI,Farmington,1,false,10.12,,3872,Gehweg,Beton,100,400,HPW WEG Wedding Otawistr.,true,false,false,false,false,true,true,Keine Bemerkung,true,false,4,1990,,9.4.2016,,,,true,true,true,true,false,true,false,97,9.6,20.65,false,true,true,false,false,false,3,true,5,true,false,false,17,false,true,15,3,true,19.3.1999,true,false
164.231.144.252/13,745 Lyons Way,New Hampshire,00214,NH,Portsmouth,1,false,7.26,,3750,Fahrbahn,Ziegel,400,400,HPW KAR Karow Pankgrafenstr.,true,false,false,false,false,false,true,Schlecht,false,false,1,1995,,12.3.2017,,,,false,true,false,true,false,true,true,59,15.7,6.27,false,false,true,true,true,true,2,true,1,false,true,false,13,false,true,80,75,true,2.11.1992,false,true
42.141.159.249/10,030 Everett Terrace,Utah,84115,UT,Salt Lake City,1,true,1.23,,3487,Gehweg,Stein,500,300,HPW KAR Karow Pankgrafenstr.,true,true,true,true,false,true,true,Keine Bemerkung,false,true,4,204,,4.11.2016,,,,true,false,true,true,true,true,false,59,6.0,12.31,false,false,true,true,true,true,4,false,2,true,true,true,21,false,false,9,52,false,30.12.2001,true,false
203.228.7.224/14,68 Saint Paul Court,District of Columbia,20319,DC,Washington,0,true,3.03,,1396,Fahrbahn,Beton,500,400,HPW SCHOE Schöneberg Königstr.,false,true,false,false,true,true,true,Etwas nötig,false,false,3,1999,,11.12.2015,,,,false,false,true,true,true,true,false,5,1.7,5.16,false,true,false,false,true,true,3,true,5,false,false,false,37,false,true,27,86,false,4.11.1996,false,true
244.78.224.198/12,221 Pennsylvania Terrace,Texas,78230,TX,San Antonio,1,true,17.9,,1874,Fahrbahn,Mauerwerk,100,100,HPW WEG Wedding Otawistr.,false,false,true,true,true,true,false,"",true,false,2,1995,,2.1.2016,,,,false,true,false,true,true,false,true,85,23.6,29.71,false,false,false,false,true,false,0,false,3,true,false,true,3,true,false,7,52,false,25.2.2000,false,true
20.164.109.239/14,1241 Bartillon Circle,Virginia,22070,VA,Herndon,1,true,7.74,,3353,Fahrbahn,Beton,300,400,HPW KAR Karow Pankgrafenstr.,true,false,true,false,true,true,true,"",false,true,1,1995,,31.3.2017,,,,false,false,true,true,true,true,true,56,22.9,26.94,false,true,true,true,true,true,5,true,2,true,false,false,23,false,false,77,75,true,10.7.2003,true,true
108.188.207.134/17,18 Rigney Plaza,District of Columbia,20430,DC,Washington,0,false,18.82,,4028,Gehweg,Stein,300,100,HPW WEG Wedding Otawistr.,false,false,true,true,true,true,true,Schlecht,true,true,3,1990,,10.2.2017,,,,false,true,false,false,false,false,false,30,2.3,6.41,true,false,true,true,false,false,2,true,3,false,false,true,44,false,false,58,64,false,14.5.2001,true,true
169.124.14.100/2,14 Garrison Drive,Pennsylvania,19058,PA,Levittown,0,false,5.83,,1945,Gehweg,Beton,100,200,HPW KAR Karow Pankgrafenstr.,false,false,false,true,true,false,true,"",true,false,4,1992,,9.9.2016,,,,true,true,true,true,true,true,true,47,8.1,27.1,true,true,false,true,false,true,5,false,4,true,true,true,0,true,false,69,31,true,16.9.2004,true,true
95.247.30.242/24,719 Debra Park,Louisiana,70154,LA,New Orleans,1,true,0.07,,1680,Industrie,Beton,300,500,HPW SCHOE Schöneberg Königstr.,true,true,false,false,false,true,true,Keine Bemerkung,true,true,3,1999,,17.1.2017,,,,false,false,true,true,false,false,false,16,6.2,9.68,true,true,false,true,true,true,3,true,4,false,false,true,48,false,true,26,35,true,11.1.1991,true,false
239.15.223.56/18,652 Talisman Point,California,95108,CA,San Jose,0,true,10.52,,3603,Strasse,Mauerwerk,100,400,HPW KAR Karow Pankgrafenstr.,false,false,false,true,false,false,true,Schlecht,true,false,1,1995,,17.9.2016,,,,true,true,false,true,true,false,false,68,14.1,9.35,true,true,false,false,true,false,3,true,5,true,false,false,42,true,false,2,30,true,8.10.1996,false,false
8.14.232.22/2,303 Little Fleur Plaza,Florida,33023,FL,Hollywood,1,true,0.74,,3694,Gehweg,Mauerwerk,200,500,HPW WEG Wedding Otawistr.,true,true,true,true,true,false,false,Keine Bemerkung,true,false,1,204,,27.12.2015,,,,true,false,true,true,false,true,true,88,3.4,24.86,false,true,true,false,false,false,2,true,5,false,true,true,22,false,true,62,38,true,30.9.2007,true,true
164.100.122.217/7,6629 Straubel Circle,South Dakota,57105,SD,Sioux Falls,0,false,13.63,,2214,Gehweg,Stein,100,400,HPW SCHOE Schöneberg Königstr.,false,false,false,false,true,false,false,"",true,true,3,1999,,18.9.2016,,,,false,false,false,true,false,false,false,22,15.2,8.21,true,true,false,true,true,false,0,false,3,false,true,true,49,false,false,27,13,true,17.3.2006,false,true
113.192.230.67/16,335 Clarendon Plaza,Michigan,49518,MI,Grand Rapids,0,true,15.81,,4333,Strasse,Ziegel,500,400,HPW WEG Wedding Otawistr.,false,true,true,false,true,true,false,Schlecht,true,false,3,1990,,4.4.2016,,,,false,true,true,false,true,false,false,1,0.3,24.06,false,true,false,true,false,false,0,true,3,false,true,false,8,true,true,4,22,true,18.11.2007,true,true
40.156.141.126/14,091 Dovetail Hill,California,94064,CA,Redwood City,1,true,15.63,,4374,Strasse,Mauerwerk,300,400,HPW KAR Karow Pankgrafenstr.,false,false,false,true,false,false,true,"",false,false,0,1995,,13.11.2016,,,,false,false,true,false,true,true,false,45,28.7,10.12,false,false,false,true,true,true,4,true,2,false,false,true,44,true,false,11,40,true,17.5.1994,true,false
22.12.213.205/8,92907 John Wall Point,Florida,33075,FL,Pompano Beach,1,false,2.54,,778,Industrie,Beton,100,100,HPW WEG Wedding Otawistr.,true,false,true,false,true,true,false,"",true,true,4,1999,,14.1.2017,,,,false,false,true,true,false,false,true,56,10.9,13.36,false,false,false,false,true,true,2,false,2,true,true,false,11,true,false,32,34,false,10.5.2010,false,true
131.119.7.33/29,9 La Follette Avenue,Alabama,35220,AL,Birmingham,0,true,7.78,,2613,Gehweg,Ziegel,300,100,HPW WEG Wedding Otawistr.,false,false,true,true,false,true,false,"",false,true,1,1999,,2.1.2016,,,,false,true,true,false,true,true,false,53,12.2,25.25,false,false,true,false,false,false,0,false,4,false,true,true,22,true,true,30,55,false,25.5.2003,true,true
94.96.202.2/22,13 Namekagon Pass,California,94611,CA,Oakland,1,false,19.47,,2580,Industrie,Mauerwerk,200,200,HPW SCHOE Schöneberg Königstr.,true,true,false,false,false,false,true,Schlecht,true,false,0,1995,,14.6.2016,,,,true,false,true,false,true,false,true,18,27.1,20.71,false,true,false,false,true,false,1,false,3,true,false,true,16,false,true,29,10,true,4.12.2003,true,false
104.250.217.193/1,95472 Mockingbird Street,District of Columbia,20005,DC,Washington,1,true,4.07,,2961,Industrie,Stein,500,300,HPW SCHOE Schöneberg Königstr.,true,true,false,false,true,false,true,Keine Bemerkung,false,true,3,204,,30.11.2016,,,,false,true,false,false,true,false,false,10,1.7,16.63,false,true,true,true,true,false,5,false,0,true,false,false,22,true,false,63,48,false,5.2.1999,false,true
90.107.44.144/27,18377 Norway Maple Hill,Florida,34233,FL,Sarasota,0,true,6.06,,2455,Fahrbahn,Mauerwerk,400,300,HPW SCHOE Schöneberg Königstr.,false,false,false,true,true,true,false,Keine Bemerkung,true,true,1,1999,,20.11.2015,,,,false,true,false,true,false,true,false,83,22.5,12.85,true,false,false,true,true,true,3,false,4,false,false,false,8,true,false,38,42,false,12.4.1999,false,true
101.24.51.247/3,6 Pennsylvania Park,New York,10165,NY,New York City,1,false,7.52,,480,Gehweg,Ziegel,300,100,HPW WEG Wedding Otawistr.,true,false,false,false,false,true,false,Keine Bemerkung,false,true,0,204,,28.2.2017,,,,true,true,false,true,true,false,false,68,17.2,1.09,false,true,true,false,true,false,2,true,5,true,true,true,17,false,true,58,14,true,2.11.1999,false,false
184.189.95.126/22,6 Village Avenue,California,90305,CA,Inglewood,1,true,3.07,,3595,Industrie,Stein,200,200,HPW KAR Karow Pankgrafenstr.,false,false,true,false,false,false,false,"",true,true,1,204,,3.1.2017,,,,false,true,true,true,true,true,true,41,18.6,25.44,false,false,false,true,false,false,5,false,2,true,true,true,2,false,true,50,23,true,3.3.2002,true,false
202.218.47.238/6,079 Vermont Trail,Colorado,80045,CO,Aurora,1,true,1.91,,3414,Strasse,Mauerwerk,300,300,HPW SCHOE Schöneberg Königstr.,true,true,false,false,false,true,false,Schlecht,true,true,0,1990,,4.5.2016,,,,true,false,true,true,false,false,true,64,10.8,18.48,false,true,false,true,false,true,0,false,4,false,true,true,31,false,false,12,100,true,8.9.1992,true,true
11.6.60.11/10,4379 Heath Way,District of Columbia,20244,DC,Washington,0,true,16.24,,4369,Industrie,Ziegel,300,300,HPW KAR Karow Pankgrafenstr.,false,true,false,false,false,false,false,"",false,false,0,204,,9.7.2016,,,,true,true,false,false,false,false,false,98,13.0,12.34,true,false,false,false,true,true,5,false,5,false,true,false,38,true,true,68,86,false,2.12.2004,false,true
29.176.136.102/24,54480 Arrowood Lane,Florida,33758,FL,Clearwater,1,true,19.83,,2370,Fahrbahn,Ziegel,100,100,HPW KAR Karow Pankgrafenstr.,false,true,true,false,true,false,true,Schlecht,true,true,1,1999,,6.10.2016,,,,false,false,true,true,true,true,false,68,23.8,16.86,false,false,false,false,true,true,3,false,3,false,true,false,13,false,true,37,88,true,19.6.1994,true,false
183.205.218.82/19,2 Ruskin Trail,Massachusetts,01605,MA,Worcester,1,true,8.06,,4160,Industrie,Stein,500,500,HPW KAR Karow Pankgrafenstr.,false,true,false,true,true,true,true,"",true,true,4,1999,,10.3.2016,,,,false,false,false,true,true,true,false,78,24.0,15.58,false,false,false,false,true,true,3,false,5,false,true,false,30,false,false,80,98,false,4.6.2003,false,true
130.139.187.244/27,95 Huxley Park,California,90840,CA,Long Beach,1,false,2.57,,185,Strasse,Mauerwerk,100,400,HPW WEG Wedding Otawistr.,true,true,true,true,true,true,true,Keine Bemerkung,false,true,4,204,,26.2.2016,,,,false,false,false,false,true,true,false,32,24.9,18.0,true,true,false,true,false,true,4,false,2,true,true,true,29,true,true,7,38,true,3.3.2007,true,false
188.57.30.175/5,50084 Welch Terrace,Illinois,62711,IL,Springfield,1,true,13.56,,3463,Fahrbahn,Mauerwerk,400,100,HPW SCHOE Schöneberg Königstr.,false,false,false,true,true,true,false,Keine Bemerkung,true,true,1,1995,,30.7.2016,,,,true,true,true,true,true,true,false,94,10.6,25.82,true,false,true,false,false,true,5,true,2,true,false,false,36,false,true,39,73,false,13.6.2004,false,true
238.211.166.254/30,087 Kim Hill,West Virginia,25326,WV,Charleston,1,false,19.63,,3966,Strasse,Ziegel,300,400,HPW SCHOE Schöneberg Königstr.,true,false,false,false,false,false,true,Etwas nötig,false,false,0,1992,,26.4.2016,,,,true,true,true,true,true,true,false,58,2.4,14.22,true,false,true,true,true,false,2,false,0,true,false,true,43,false,true,7,91,false,5.10.1999,true,true
101.107.23.183/19,380 Alpine Center,North Carolina,27264,NC,High Point,1,false,8.57,,3934,Strasse,Mauerwerk,300,400,HPW SCHOE Schöneberg Königstr.,false,true,false,true,false,true,true,Etwas nötig,false,false,0,1990,,1.4.2016,,,,true,true,true,true,true,true,false,23,27.9,24.66,false,true,false,false,false,false,5,false,2,false,false,true,20,true,true,64,79,true,5.2.2008,true,true
98.131.60.76/29,199 Eagan Alley,Wisconsin,53234,WI,Milwaukee,1,true,3.65,,4099,Gehweg,Mauerwerk,300,100,HPW KAR Karow Pankgrafenstr.,false,false,true,false,true,false,false,Schlecht,false,true,1,204,,24.9.2015,,,,true,false,true,false,true,true,true,100,26.8,3.01,true,false,true,false,true,true,0,false,2,false,false,false,42,false,true,57,92,true,10.7.2005,false,false
19.113.161.28/11,99586 Orin Terrace,Tennessee,37665,TN,Kingsport,1,false,13.31,,1423,Gehweg,Beton,300,100,HPW WEG Wedding Otawistr.,true,true,true,false,true,true,true,"",false,false,4,1992,,2.5.2017,,,,false,true,true,true,false,false,true,98,29.8,25.08,false,false,true,true,false,true,1,false,1,false,false,true,13,true,false,60,54,false,5.9.1994,false,false
230.211.196.191/20,334 Waywood Circle,Arizona,85255,AZ,Scottsdale,0,true,18.55,,3702,Gehweg,Stein,200,200,HPW SCHOE Schöneberg Königstr.,false,false,false,false,false,false,false,Schlecht,false,false,2,204,,1.10.2015,,,,false,true,true,true,false,false,false,66,25.4,19.71,true,false,true,false,true,false,0,false,2,false,true,false,5,false,false,38,77,true,29.2.2008,true,true
68.221.172.59/4,5 Vahlen Hill,North Carolina,28405,NC,Wilmington,1,false,0.18,,1284,Gehweg,Stein,300,300,HPW WEG Wedding Otawistr.,true,false,true,true,false,true,false,"",false,true,3,204,,26.8.2015,,,,false,false,false,true,false,false,false,92,17.9,20.24,true,false,false,false,true,true,3,true,4,false,true,false,1,true,true,37,76,true,23.5.2010,true,true
36.146.197.112/31,86431 Texas Crossing,New York,10090,NY,New York City,1,true,3.02,,2908,Fahrbahn,Ziegel,500,200,HPW WEG Wedding Otawistr.,false,false,false,true,true,false,true,Etwas nötig,true,true,0,1990,,30.11.2016,,,,true,true,false,true,false,true,false,65,29.5,15.32,false,false,true,true,false,true,0,false,3,false,false,true,47,true,false,7,19,false,16.10.2006,true,false
57.140.240.18/6,623 Grasskamp Trail,District of Columbia,20067,DC,Washington,0,false,9.17,,143,Industrie,Stein,400,100,HPW WEG Wedding Otawistr.,true,true,false,false,true,false,false,Keine Bemerkung,false,true,4,1999,,27.1.2016,,,,true,false,false,true,true,false,true,94,10.1,29.49,true,false,false,true,true,false,0,false,3,false,false,true,5,true,false,59,76,false,16.4.1995,true,true
205.30.10.88/26,05032 Sachtjen Alley,California,90020,CA,Los Angeles,1,false,17.53,,4180,Fahrbahn,Mauerwerk,200,500,HPW KAR Karow Pankgrafenstr.,false,true,false,false,false,false,false,Schlecht,false,true,4,1995,,30.6.2016,,,,true,true,false,true,false,true,false,34,5.7,20.31,false,true,true,false,false,true,4,true,3,false,true,false,8,false,false,33,83,false,10.3.2006,true,false
139.23.11.97/7,04 Rutledge Point,Texas,76011,TX,Arlington,1,false,7.75,,2308,Strasse,Stein,500,400,HPW SCHOE Schöneberg Königstr.,true,false,true,true,false,true,false,"",false,false,2,1990,,22.5.2016,,,,false,true,true,true,true,false,false,13,20.7,10.34,false,true,false,true,true,false,4,false,3,false,true,false,14,true,true,61,63,true,26.6.1993,false,true
46.250.87.43/4,213 Manley Pass,Massachusetts,02142,MA,Cambridge,0,true,8.28,,3984,Industrie,Ziegel,300,500,HPW WEG Wedding Otawistr.,false,false,false,true,true,true,true,"",false,false,2,204,,28.11.2016,,,,true,false,true,false,false,true,true,54,1.9,0.33,false,true,true,false,false,true,2,true,1,true,true,true,22,true,false,52,30,false,30.8.1995,false,true
218.172.161.190/29,77279 Bunker Hill Drive,California,90071,CA,Los Angeles,0,true,5.02,,2448,Industrie,Stein,200,200,HPW KAR Karow Pankgrafenstr.,true,true,false,true,false,true,true,Etwas nötig,true,true,4,1990,,14.1.2017,,,,true,false,true,true,true,true,true,7,4.4,13.44,true,false,true,false,true,true,3,false,2,true,false,true,36,true,true,75,17,false,21.5.1996,false,false
166.238.69.123/13,9269 Crowley Road,Nebraska,68510,NE,Lincoln,0,true,7.17,,1998,Gehweg,Beton,400,100,HPW KAR Karow Pankgrafenstr.,false,false,true,true,false,false,false,Keine Bemerkung,false,true,1,1995,,12.3.2016,,,,true,false,false,true,false,true,false,78,21.9,21.69,true,true,false,true,false,true,3,false,1,false,true,false,26,false,false,61,47,false,24.6.1998,true,false
120.59.57.130/10,08 Coolidge Place,New York,12305,NY,Schenectady,1,false,3.19,,4116,Gehweg,Stein,500,400,HPW SCHOE Schöneberg Königstr.,false,false,false,true,true,false,false,Keine Bemerkung,false,true,0,204,,27.3.2017,,,,true,true,false,true,false,false,true,20,29.4,19.31,false,true,false,true,true,true,0,false,4,true,false,true,39,true,true,64,6,true,25.11.2007,true,true
69.96.246.134/16,6 Heath Trail,Ohio,44130,OH,Cleveland,1,true,17.7,,323,Strasse,Mauerwerk,300,200,HPW KAR Karow Pankgrafenstr.,false,true,true,false,false,true,true,"",false,true,0,1995,,5.4.2016,,,,false,true,false,true,false,true,true,36,5.4,18.72,true,true,false,true,true,true,5,true,1,false,true,true,14,false,false,75,94,false,1.8.2002,false,false
197.178.115.164/4,276 Derek Terrace,Ohio,44185,OH,Cleveland,1,false,14.58,,427,Fahrbahn,Beton,100,400,HPW KAR Karow Pankgrafenstr.,false,true,false,true,false,false,true,Etwas nötig,true,false,0,1999,,30.9.2016,,,,false,false,true,false,false,false,true,17,5.8,26.72,false,false,true,true,true,true,1,false,4,false,true,true,12,false,true,45,51,true,23.4.1996,true,false
212.36.205.76/23,45040 Stone Corner Crossing,Hawaii,96840,HI,Honolulu,1,true,5.76,,789,Strasse,Ziegel,100,100,HPW KAR Karow Pankgrafenstr.,false,false,false,true,false,true,true,"",true,false,2,1992,,23.9.2015,,,,false,false,false,false,false,false,false,4,20.2,10.28,false,false,true,true,false,true,4,true,1,true,true,true,36,false,false,1,90,true,19.11.1994,false,false
223.2.109.105/28,776 East Place,Tennessee,37914,TN,Knoxville,1,false,8.91,,3949,Fahrbahn,Stein,500,500,HPW KAR Karow Pankgrafenstr.,true,false,false,true,true,false,false,"",false,true,3,204,,13.9.2015,,,,false,false,false,true,false,true,false,35,6.7,7.94,false,false,true,true,true,true,0,true,1,true,false,false,50,false,false,20,33,true,6.7.1994,false,true
233.123.39.41/26,2657 Atwood Circle,North Carolina,28055,NC,Gastonia,1,true,14.01,,4280,Gehweg,Ziegel,200,400,HPW WEG Wedding Otawistr.,false,false,true,false,false,false,false,Etwas nötig,true,true,4,204,,6.7.2017,,,,true,false,true,true,false,false,false,10,22.6,20.75,false,false,false,false,true,true,3,true,5,true,false,true,29,false,false,23,70,false,16.12.1993,true,true
